tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,loai_bds,loai_gd,url,nguon,ngay_dang,gia_vnd,dien_tich_m2,lien_he,mo_ta
"Cho thuê nhà khu Tên Lửa, góc 2MT đường Trần Văn Giàu, 12 x 20m, 2.5 tấm, giá 180 triệu/tháng",180 Triệu/tháng,240 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-goc-2mt-duong-tran-van-giau-12-x-20m-2-5-tam-gia-180-trieu-thang.html,luachonnhadat.vn,2025-08-22,180000000,240,NA,NA
"Cho thuê nhà MT đường Nguyễn Trọng Trí, P. An Lạc A, 5 x 15m, 1 lầu, giá 11 triệu/tháng",11 Triệu/tháng,75 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-nguyen-trong-tri-p-an-lac-a-5-x-15m-1-lau-gia-11-trieu-thang-1755761134.html,luachonnhadat.vn,2025-08-21,11000000,75,NA,NA
"Cho thuê nhà MT đường Trương Phước Phan, P. Bình Trị Đông, 5.2 x 20m, cấp 4, giá 12 triệu/tháng",12 Triệu/tháng,104 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-mt-duong-truong-phuoc-phan-p-binh-tri-dong-5-2-x-20m-cap-4-gia-12-trieu-thang-1755746367.html,luachonnhadat.vn,2025-08-21,12000000,104,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Vành Đai Trong, DT 8 x 21m, 3.5 tấm, giá 75 triệu/tháng",75 Triệu/tháng,168 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-vanh-dai-trong-dt-8-x-21m-3-5-tam-gia-75-trieu-thang.html,luachonnhadat.vn,2025-08-15,75000000,168,NA,NA
"Cho thuê nhà khu Tên Lửa, góc 2MT đường Số 16, DT 12 x 25m, 5 tấm, giá 150 triệu/tháng.",150 Triệu/tháng,300 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-goc-2mt-duong-so-16-dt-12-x-25m-5-tam-gia-150-trieu-thang--1755224625.html,luachonnhadat.vn,2025-08-15,150000000,300,NA,NA
"Cho thuê mặt bằng góc 3MT đường Hoàng Việt, P.4, Q.Tân Bình, DT 22 x 80m, 1 lầu, giá 600tr/tháng",600 Triệu/tháng,1760 m²,"Tân Bình, Hồ Chí Minh",Tân Bình,Mặt bằng,thue,https://luachonnhadat.vn/nha-dat/cho-thue-mat-bang-goc-3mt-duong-hoang-viet-p-4-q-tan-binh-dt-22-x-80m-1-lau-gia-600tr-thang.html,luachonnhadat.vn,2025-08-11,600000000,1760,NA,NA
"Cho thuê nhà khu Tên Lửa, MT đường Số 6, DT 4 x 21m, 3.5 tấm, giá 22 triệu/tháng.",22 Triệu/tháng,84 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,thue,https://luachonnhadat.vn/nha-dat/cho-thue-nha-khu-ten-lua-mt-duong-so-6-dt-4-x-21m-3-5-tam-gia-22-trieu-thang--1754636786.html,luachonnhadat.vn,2025-08-08,22000000,84,NA,NA
"Bán nhà khu Nam Long, MT đường Số 10, DT 4 x 14m, 1 lửng, giá 5.2 tỷ.",5.2 Tỷ/căn,56 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-nam-long-mt-duong-so-10-dt-4-x-14m-1-lung-gia-5-3-ty-.html,luachonnhadat.vn,2026-05-26,5200000000,56,NA,NA
BÁN NHÀ 3.5 TẤM - HẺM 155 LÊ ĐÌNH CẨN - DIỆN TÍCH RỘNG - GIÁ 6.6 TỶ,6.6 Tỷ/căn,74 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-3-5-tam-hem-155-le-dinh-can-dien-tich-rong-gia-6-6-ty.html,luachonnhadat.vn,2026-05-26,6600000000,74,NA,NA
"Bán nhà hẻm 50 Nguyễn Quý Yêm, P. An Lạc, 4 x 16m, cấp 4, giá 5.8 tỷ",5.8 Tỷ/căn,64 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-50-nguyen-quy-yem-p-an-lac-4-x-16m-cap-4-gia-5-8-ty.html,luachonnhadat.vn,2026-05-26,5800000000,64,NA,NA
"Bán nhà MT đường Số 53A, P. Tân Tạo, 4 x 16m, 3.5 tấm, giá 8.65 tỷ.",8.65 Tỷ/căn,64 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-53a-p-tan-tao-4-x-16m-3-5-tam-gia-8-65-ty-.html,luachonnhadat.vn,2026-05-26,8650000000,64,NA,NA
"Bán nhà MT đường Số 4, P. Tân Tạo A, 5 x 20m, cấp 4, giá 5.8 tỷ.",5.8 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-4-p-tan-tao-a-5-x-20m-cap-4-gia-5-8-ty-.html,luachonnhadat.vn,2026-05-26,5800000000,100,NA,NA
"Bán đất MT đường Số 55, P. Tân Tạo, DT 4 x 25m, giá 8.8 tỷ.",8.8 Tỷ/nền,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-mt-duong-so-55-p-tan-tao-dt-4-x-25m-gia-8-8-ty-.html,luachonnhadat.vn,2026-05-26,8800000000,100,NA,NA
"Bán nhà hẻm 150 đường 26/3, P. Bình Hưng Hoà, DT 4 x 8m, 1 lầu, giá 4.25 tỷ",4.25 Tỷ/căn,32 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-150-duong-26-3-p-binh-hung-hoa-dt-4-x-8m-1-lau-gia-4-25-ty.html,luachonnhadat.vn,2026-05-26,4250000000,32,NA,NA
"Bán nhà hẻm 135 Gò Xoài, P. Bình Hưng Hoà A, 4 x 10m, 4 tấm, giá 5.97 tỷ",5.97 Tỷ/căn,40 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/nha-hem-6m-duong-go-xoai-3-tam-nha-moi-vao-o-ngay.html,luachonnhadat.vn,2026-05-26,5970000000,40,NA,NA
"Bán nhà hẻm 822 Hương lộ 2, P. Bình Trị Đông A, 4 x 16m, 4 tấm, giá 10.5 tỷ",10.5 Tỷ/căn,64 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-822-huong-lo-2-p-binh-tri-dong-a-4-x-16m-4-tam-gia-10-5-ty.html,luachonnhadat.vn,2026-05-26,10500000000,64,NA,NA
"Bán nhà MT đường Miếu Bình Đông, P. Bình Hưng Hòa A, DT 3 x 12m, 3 tấm, giá 3.65 tỷ",3.65 Tỷ/căn,36 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-mieu-binh-dong-p-binh-hung-hoa-a-dt-3-x-12m-3-tam-gia-3-65-ty.html,luachonnhadat.vn,2026-05-26,3650000000,36,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 19, DT 5 x 20m, 4 tấm, giá 18 tỷ.",18 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-19-dt-5-x-20m-4-tam-gia-18-ty-.html,luachonnhadat.vn,2026-05-26,18000000000,100,NA,NA
"Bán nhà hẻm 418 Lê Văn Quới, P. Bình Hưng Hòa A, DT 4 x 14m, 3.5 tấm, giá 7.3 tỷ",7.3 Tỷ/căn,56 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-418-le-van-quoi-p-binh-hung-hoa-a-dt-4-x-14m-3-5-tam-gia-7-3-ty.html,luachonnhadat.vn,2026-05-26,7300000000,56,NA,NA
"Bán 3 nền đất góc 2MT hẻm 24 Bình Trị Đông, P. Bình Trị Đông, DT 5 x 14m, giá từ 4.9 tỷ/nền",4.9 Tỷ/nền,70 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-3-nen-dat-goc-2mt-hem-24-binh-tri-dong-p-binh-tri-dong-dt-5-x-14m-gia-tu-4-9-ty-nen.html,luachonnhadat.vn,2026-05-26,4900000000,70,NA,NA
"Bán nhà hẻm 357 Tân Hòa Đông, P. Bình Trị Đông, 4 x 22m, 4.5 tấm, giá 9.9 tỷ",9.9 Tỷ/căn,88 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-357-tan-hoa-dong-p-binh-tri-dong-4-x-22m-4-5-tam-gia-9-9-ty-1765370924.html,luachonnhadat.vn,2026-05-26,9900000000,88,NA,NA
"NHÀ BÁN GÓC 2 MẶT TIỀN ĐẲNG CẤP KHU TÊN LỬA, DT 10 X 20M, 3.5 TẤM, 42 TỶ. NHÀ MỚI ĐẸP",42 Tỷ/căn,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,ban,https://luachonnhadat.vn/nha-dat/ban-biet-thu-khu-ten-lua-goc-2mt-duong-so-19-dt-10-x-20m-3-5-tam-gia-42-ty-.html,luachonnhadat.vn,2026-05-26,42000000000,200,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 21B, DT 4 x 19m, 3.5 tấm, giá 10.5 tỷ.",10.5 Tỷ/căn,76 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-21b-dt-4-x-19m-3-5-tam-gia-10-5-ty-.html,luachonnhadat.vn,2026-05-26,10500000000,76,NA,NA
"BIỆT THỰ VIP TÊN LỬA, NHÀ MỚI CÓ TẦNG HẦM - THANG MÁY, MT ĐƯỜNG SỐ 6, DT 10 X 20M, 5 TẤM, 47 TỶ.",47 Tỷ/căn,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,ban,https://luachonnhadat.vn/nha-dat/ban-biet-thu-khu-ten-lua-mt-duong-so-6-dt-10-x-20m-3-5-tam-gia-47-ty-.html,luachonnhadat.vn,2026-05-26,47000000000,200,NA,NA
"Bán nhà khu Tên Lửa, góc 2MT đường Số 11, DT 4 x 13.5m, 4 tấm, giá 10 tỷ.",10 Tỷ/căn,54 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-goc-2-mt-duong-so-11-p-an-lac-a-4-x-13-5m-4-tam-gia-12-5-ty-khu-ten-lua.html,luachonnhadat.vn,2026-05-26,10000000000,54,NA,NA
"Bán nhà hẻm 530 Tỉnh Lộ 10, P. Bình Trị Đông, 4.2 x 13m, 2.5 tấm, giá 5.35 tỷ",5.35 Tỷ/căn,54 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-530-tinh-lo-10-p-binh-tri-dong-4-2-x-13m-2-5-tam-gia-5-35-ty.html,luachonnhadat.vn,2026-05-26,5350000000,54,NA,NA
"Bán nhà hẻm 635 Hương lộ 2, P. Bình Trị Đông, 3 x 11m, 1 lửng, giá 3.99 tỷ.",3.99 Tỷ/căn,33 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-635-huong-lo-2-p-binh-tri-dong-3-x-11m-1-lung-gia-4-1-ty-.html,luachonnhadat.vn,2026-05-26,3990000000,33,NA,NA
"Bán nhà hẻm 257 Lê Đình Cẩn, P. Tân Tạo, 4 x 12m, 2 tấm, giá 4.85 tỷ",4.85 Tỷ/căn,48 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-257-le-dinh-can-p-tan-tao-4-x-12m-2-tam-gia-4-85-ty.html,luachonnhadat.vn,2026-05-26,4850000000,48,NA,NA
"✅ BÁN KHÁCH SẠN KHU TÊN LỬA, MT TIỀN ĐƯỜNG NỘI BỘ THÔNG THOÁNG, 8 X 23M, 4.5 TẤM, 23 TỶ.",23 Tỷ/căn,184 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Khách sạn,ban,https://luachonnhadat.vn/nha-dat/ban-cap-nha-khu-ten-lua-mt-duong-so-38-p-tan-tao-8-x-23m-4-5-tam-gia-23-5-ty-1736735725.html,luachonnhadat.vn,2026-05-25,23000000000,184,NA,NA
"⭐ BÁN NHÀ ĐẤT KHU TÊN LỬA, THÁNG 5/2026 | GIÁ 10 - 15 TỶ. GẦN AEON MALL",10 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/-ban-nha-dat-khu-ten-lua-thang-5-2026-gia-10-15-ty-gan-aeon-mall.html,luachonnhadat.vn,2026-05-25,10000000000,100,NA,NA
"Bán nhà hẻm 150 đường 26/3, P. Bình Hưng Hoà, DT 4 x 6.7m, 2.5 tấm, giá 5.19 tỷ",5.19 Tỷ/căn,26 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-150-duong-26-3-p-binh-hung-hoa-dt-4-x-6-7m-2-5-tam-gia-5-19-ty.html,luachonnhadat.vn,2026-05-25,5190000000,26,NA,NA
"Bán 5 lô đất hẻm 428 đường Số 41 (Hoàng Ngân), P.16, Q.8, DT 4 x 15.6m/nền, giá từ 4.9 tỷ/nền",4.9 Tỷ/nền,62 m²,"Quận 8, Hồ Chí Minh",Quận 8,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-5-lo-dat-hem-428-duong-so-41-hoang-ngan-p-16-q-8-dt-4-x-15-6m-nen-gia-tu-4-9-ty-nen.html,luachonnhadat.vn,2026-05-25,4900000000,62,NA,NA
"Bán nhà MT đường Trương Phước Phan, P. Bình Trị Đông, 4 x 22m, cấp 4, giá 11.9 tỷ",11.9 Tỷ/căn,88 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-truong-phuoc-phan-p-binh-tri-dong-4-x-22m-cap-4-gia-12-5-ty.html,luachonnhadat.vn,2026-05-25,11900000000,88,NA,NA
"Bán nhà hẻm 36 Nguyễn Triệu Luật, P. Tân Tạo, DT 8 x 11m, 3 tấm, giá 7.5 tỷ.",7.5 Tỷ/căn,88 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-36-nguyen-trieu-luat-p-tan-tao-4-x-11m-5-tam-gia-4-5-ty-.html,luachonnhadat.vn,2026-05-25,7500000000,88,NA,NA
"Bán nhà khu Bình Phú, MT đường Chợ Lớn, DT 8 x 15m, 4.5 tấm, giá 36 tỷ",36 Tỷ/căn,120 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-binh-phu-mt-duong-cho-lon-dt-8-x-15m-4-5-tam-gia-36-ty.html,luachonnhadat.vn,2026-05-25,36000000000,120,NA,NA
"Bán đất MT Kênh Tham Lương, P. Tân Tạo, 8 x 35m, 19.5 tỷ.",19.5 Tỷ/nền,280 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-mt-kenh-tham-luong-p-tan-tao-8-x-35m-19-5-ty-.html,luachonnhadat.vn,2026-05-25,19500000000,280,NA,NA
"Bán đất MT Kênh Tham Lương, P. Tân Tạo, 4 x 15m, 5.25 tỷ.",5.25 Tỷ/nền,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-mt-kenh-tham-luong-p-tan-tao-4-x-25m-7-8-ty-co-5-lo-1750907877.html,luachonnhadat.vn,2026-05-25,5250000000,60,NA,NA
"Bán nhà hẻm 344 Chiến Lược, P. Bình Trị Đông A, 3 x 11m, 3 tấm, giá 4.07 tỷ",4.07 Tỷ/căn,33 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-344-chien-luoc-p-binh-tri-dong-a-3-x-11m-3-tam-gia-4-2-ty.html,luachonnhadat.vn,2026-05-25,4070000000.000001,33,NA,NA
"✅ NHÀ GÓC 2MT KHU TÊN LỬA, ĐƯỜNG SỐ 7B, 4 X 15M, 4.5 TẤM, 15.2 TỶ | NHÀ MỚI ĐẸP",15.2 Tỷ/căn,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/-nha-goc-2mt-khu-ten-lua-duong-so-7b-4-x-15m-4-5-tam-15-2-ty-nha-moi-dep.html,luachonnhadat.vn,2026-05-25,15200000000,60,NA,NA
"Bán nhà góc 2MT đường Cao Văn Lầu, P.1, Q.6, DT 4.84 x 15.5m, 4 tấm, giá 19.4 tỷ",19.4 Tỷ/căn,75 m²,"Quận 6, Hồ Chí Minh",Quận 6,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-goc-2mt-duong-cao-van-lau-p-1-q-6-dt-4-84-x-15-5m-4-tam-gia-19-4-ty.html,luachonnhadat.vn,2026-05-25,19400000000,75,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 5, DT 4 x 20m, 3.5 tấm + hầm, giá 14 tỷ.",14 Tỷ/căn,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-5-dt-4-x-20m-3-5-tam-ham-gia-14-ty-.html,luachonnhadat.vn,2026-05-25,14000000000,80,NA,NA
"Bán cặp nhà MT đường Số 57A, P. Tân Tạo, DT 10 x 20m, 6 tấm, giá 20.5 tỷ",20.5 Tỷ/căn,200 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-cap-nha-mt-duong-so-57a-p-tan-tao-10-x-20m-6-tam-gia-20-ty-khu-ten-lua-pouyuen.html,luachonnhadat.vn,2026-05-25,20500000000,200,NA,NA
"❖ BÁN MỚI NHÀ KHU VIP AO SEN TÊN LỬA, MT ĐƯỜNG SỐ 32, DT 5 X 20M, 3.5 TẤM, 19 TỶ. GẦN AEON MALL",19 Tỷ/căn,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-gan-aeon-mall-mt-duong-so-32-dt-5-x-20m-3-5-tam-gia-19-6-ty-.html,luachonnhadat.vn,2026-05-25,19000000000,100,NA,NA
"✔ BÁN BIỆT THỰ KHU TÊN LỬA, MT ĐƯỜNG SỐ 5, DT 8 X 21M, 3 TẤM, 22 TỶ. GẦN AEON MALL",22 Tỷ/căn,168 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-5-dt-8-x-21m-3-tam-gia-23-ty-.html,luachonnhadat.vn,2026-05-25,22000000000,168,NA,NA
"Bán nhà khu Tên Lửa, MT đường Số 26, DT 4 x 23.5m, 3 tấm, giá 14 tỷ.",14 Tỷ/căn,94 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-26-p-binh-tri-dong-b-4-x-23-5m-3-tam-gia-14-ty-khu-ten-lua-1721266989.html,luachonnhadat.vn,2026-05-25,14000000000,94,NA,NA
"Bán nhà hẻm 634/ Tỉnh Lộ 10, P. Bình Trị Đông B, Q, 8.2 x 36m, 2 tấm, giá 18 tỷ.",18 Tỷ/căn,296 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-634-tinh-lo-10-p-binh-tri-dong-b-q-8-2-x-36m-2-tam-gia-18-5-ty-1755673071.html,luachonnhadat.vn,2026-05-25,18000000000,296,NA,NA
"Bán nhà hẻm 194 Chiến Lược, P. Bình Trị Đông, 5.44 x 13m, 2 tấm, giá 5.5 tỷ",5.5 Tỷ/căn,70 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-194-chien-luoc-p-binh-tri-dong-5-44-x-13m-2-tam-gia-5-7-ty.html,luachonnhadat.vn,2026-05-25,5500000000,70,NA,NA
"Bán nhà MT đường Số 5B, P. Bình Hưng Hòa A, DT 6 x 16m, 3 tấm, giá 9.48 tỷ",9.48 Tỷ/căn,96 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-so-5b-p-binh-hung-hoa-a-dt-6-x-16m-3-tam-gia-9-48-ty.html,luachonnhadat.vn,2026-05-25,9480000000,96,NA,NA
"Bán đất hẻm 574 Sinco, P. Bình Trị Đông B, DT 4 x 20m, giá 5.5 tỷ",5.5 Tỷ/nền,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-hem-574-sinco-p-binh-tri-dong-b-dt-4-x-20m-gia-5-5-ty.html,luachonnhadat.vn,2026-05-25,5500000000,80,NA,NA
"Bán 4 nền đất hẻm 151 Liên Khu 4-5, P. Bình Hưng Hoà B, DT 4.2 x 14.5m/nền, giá 4.5 tỷ/nền",4.5 Tỷ/nền,60 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-4-nen-dat-hem-151-lien-khu-4-5-p-binh-hung-hoa-b-dt-4-2-x-14-5m-nen-gia-4-5-ty-nen.html,luachonnhadat.vn,2026-05-25,4500000000,60,NA,NA
"Bán nhà hẻm 22 Trương Phước Phan, P. Bình Trị Đông, DT 4.3 x 13.3m, 1 lầu, giá 5.1 tỷ",5.1 Tỷ/căn,57 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-hem-22-truong-phuoc-phan-p-binh-tri-dong-dt-4-3-x-13-3m-1-lau-gia-5-1-ty.html,luachonnhadat.vn,2026-05-25,5100000000,57,NA,NA
"✅ BÁN NHÀ CHÍNH CHỦ Q. BÌNH TÂN, MT 478 MÃ LÒ, 4 X 40M, CẤP 4, GIÁ 9.6 TỶ",9.6 Tỷ/căn,160 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-ma-lo-p-binh-tri-dong-a-4-x-40m-cap-4-gia-9-6-ty-.html,luachonnhadat.vn,2026-05-24,9600000000,160,NA,NA
"Đất MT Nguyễn Cữu Phú, 22 x 200m (NH 41m), TDT: 4650m2 có 2654 thổ cư, ~2000 đất nông nghiệp, 125 tỷ",125 Tỷ/nền,4650 m²,"Bình Chánh, Hồ Chí Minh",Bình Chánh,Đất,ban,https://luachonnhadat.vn/nha-dat/dat-mt-nguyen-cuu-phu-22-x-200m-nh-41m-tdt-4650m2-co-2654-tho-cu-2000-dat-nong-nghiep-125-ty-1742954334.html,luachonnhadat.vn,2026-05-24,125000000000,4650,NA,NA
"✅ BÁN NHÀ MTKD ĐỐI DIỆN AEON MALL TÂN PHÚ, MT BỜ BAO TÂN THẮNG, 4 X 22M, 2 TẤM, 15.5 TỶ.",15.5 Tỷ/căn,64 m²,"Tân Phú, Hồ Chí Minh",Tân Phú,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-mt-duong-bo-bao-tan-thang-p-son-ky-dt-4-x-16m-2-tam-gia-15-5-ty.html,luachonnhadat.vn,2026-05-24,15500000000,64,NA,NA
"HOT ⭐ GÓC 2MT KINH DOANH ĐƯỜNG TRƯƠNG PHƯỚC PHAN, 9.5 X 16M (NH 10M), CẤP 4, GIÁ 12.5 TỶ",12.5 Tỷ/nền,156 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-dat-goc-2mt-duong-truong-phuoc-phan-p-binh-tri-dong-dt-9-5-x-16-5m-nh-10m-gia-12-5-ty.html,luachonnhadat.vn,2026-05-24,12500000000,156,NA,NA
"✅ BÁN ĐẤT MẶT TIỀN KINH DOANH ĐÔNG ĐÚC, MT LỘ TẺ 4 X 20M, 6.45 TỶ. GẦN CHỢ (CÓ 3 NỀN LIỀN KỀ)",6.45 Tỷ/nền,80 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-3-lo-dat-mt-duong-lo-te-p-tan-tao-a-dt-4-x-20m-gia-tu-6-45-ty-thuong-luong-.html,luachonnhadat.vn,2026-05-24,6450000000,80,NA,NA
"✅ NHÀ BÁN MT KINH DOANH KHU TÊN LỬA, MT ĐƯỜNG SỐ 19, DT 4.5 X 20M, 3.5 TẤM, 15.7 TỶ. NHÀ MỚI ĐẸP",15.7 Tỷ/căn,90 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Nhà phố,ban,https://luachonnhadat.vn/nha-dat/ban-nha-khu-ten-lua-mt-duong-so-19-dt-4-5-x-20m-3-5-tam-gia-15-7-ty-.html,luachonnhadat.vn,2026-05-24,15700000000,90,NA,NA
"✅ BÁN ĐẤT KHU AO SEN TÊN LỬA, MT ĐƯỜNG SỐ 17B, 5 X 20M, 13 TỶ, GẦN AEON MALL.",13 Tỷ/nền,100 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Đất,ban,https://luachonnhadat.vn/nha-dat/ban-dat-khu-ten-lua-gan-aeon-mall-mt-duong-so-17b-dt-5-x-20m-gia-13-ty.html,luachonnhadat.vn,2026-05-24,13000000000,100,NA,NA
"✅ BÁN BIỆT THỰ KHU TÊN LỬA, MT ĐƯỜNG SỐ 3, DT 12 X 20M, 3 TẤM, 30 TỶ. CÁCH CÔNG VIÊN 20M",30 Tỷ/căn,240 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,ban,https://luachonnhadat.vn/nha-dat/ban-biet-thu-khu-ten-lua-mt-duong-so-3-dt-12-x-20m-1-lau-gia-30-ty-.html,luachonnhadat.vn,2026-05-24,30000000000,240,NA,NA
"✅ SIÊU PHẨM BIỆT THỰ- ĐỐI DIỆN CÔNG VIÊN - ĐƯỜNG SỐ 32A KHU TÊN LỬA, 20 X 20M, 3 TẤM, 57 TỶ.",57 Tỷ/căn,400 m²,"Bình Tân, Hồ Chí Minh",Bình Tân,Biệt thự,ban,https://luachonnhadat.vn/nha-dat/sieu-pham-biet-thu-doi-dien-cong-vien-duong-so-32a-khu-ten-lua-20-x-20m-3-tam-.html,luachonnhadat.vn,2026-05-24,57000000000,400,NA,NA
