tieu_de,gia_raw,dien_tich_raw,dia_chi,quan_huyen,phuong_xa,loai_bds,loai_gd,url,nguon,so_phong_ngu,gia_vnd,dien_tich_m2,ngay_dang,phap_ly,id_nguon,lat,lon
TỈNH LỘ 10 - BÌNH TÂN - 111M2 - 7X22M - 7.X TỶ - 7 PHÒNG TRỌ DÒNG TIỀN,"7,2 tỷ",111 m²,"Tỉnh lộ 10, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,Nhà trọ,ban,https://alonhadat.com.vn/tinh-lo-10-binh-tan-111m2-7x22m-7-x-ty-7-phong-tro-dong-tien-18758571.html,alonhadat,8,7200000000,111,2026-06-07,,18758571,,
"Bán nhà khu Tên Lửa, MT đường Số 12, DT 5 x 20m, 3.5 tấm, 12.6 tỷ. cạnh Aeon Mall","12,6 tỷ",100 m²,"Đường Tên Lửa, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-khu-ten-lua-mt-duong-so-12-dt-5-x-20m-3-5-tam-12-6-ty-canh-aeon-mall-18529600.html,alonhadat,5,12600000000,100,2026-06-07,,18529600,,
"CHDV SHR 6X20 MTKD ĐSO 5 KDC TÂN TẠO BT THU NHẬP 40TR/1TH CHỈ 12, TỈ TL",12 tỷ,120 m²,"Đường Số 5, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo A,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-shr-6x20-mtkd-dso-5-khu-dan-cu-bac-luong-beo-bt-chi-12-5-ti-tl-17317286.html,alonhadat,19,12000000000,120,2026-06-07,,17317286,,
"MẶT TIỀN KDC TÊN LỬA - ĐƯỜNG SỐ 53, 80m², 4 Tầng, VỪA Ở, VỪA Làm Cty","10,5 tỷ",80 m²,"Đường số 53, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,Nhà ở,ban,https://alonhadat.com.vn/mat-tien-kdc-ten-lua-duong-so-53-80m-4-tang-vua-o-vua-lam-cty-18718805.html,alonhadat,5,10500000000,80,2026-06-07,,18718805,,
BÁN NHÀ ĐẸP SÁT KINH DƯƠNG VƯƠN.G - KHU TÊN LỬ.A - HẺM XE HƠI - g ( 6X17M ),"7,7 tỷ",98 m²,"Đường Bùi Tư Toàn, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-dep-sat-kinh-duong-vuon-g-khu-ten-lu-a-hem-xe-hoi-g-6x17m--18064637.html,alonhadat,4,7700000000,98,2026-06-07,,18064637,,
"‼️Nhà đang cho thuê 18triệu/tháng sắp hết hợp đồng, cần bán Gấp 1 Tỷ 450 Triệu‼️","1,45 tỷ",96 m²,"Đường Hồ Học Lãm, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/-nha-dang-cho-thue-18trieu-thang-sap-het-hop-dong-can-ban-gap-820-trieu--18632877.html,alonhadat,3,1450000000,96,2026-06-07,,18632877,,
"Bán nhà MT Trương Phước Phan, 5 x 16m, cấp 4, giá 8.2 tỷ. (KD sầm uất)","8,2 tỷ",82 m²,"Đường Trương Phước Phan, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-mt-truong-phuoc-phan-5-x-16m-cap-4-gia-8-2-ty-kd-sam-uat--18575549.html,alonhadat,1,8199999999.999999,82,2026-06-07,,18575549,,
"BÁN NHÀ KHU TÊN LỬA, MT ĐƯỜNG SỐ 26, DT 6 X 20M, 3.5 TẤM, 15.3 TỶ. GẦN AEON MALL","15,3 tỷ",120 m²,"Đường Tên Lửa, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-khu-ten-lua-mt-duong-so-26-dt-6-x-20m-3-5-tam-15-3-ty-gan-aeon-mall-18721910.html,alonhadat,5,15300000000,120,2026-06-07,,18721910,,
📢 LÊ TRỌNG TẤN- AEON CHỦ HẠ GIÁ VỀ NỬA DƯỚI 6X. Đ. NHÀ XÂY MỚI 4 TẦNG HẺM NHỰA 7M,"6,5 tỷ",50 m²,"Đường Số 3, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa,Nhà ở,ban,https://alonhadat.com.vn/-chi-6-6d-nha-xay-moi-nguyen-seal-ngay-aeon-binh-hung-hoa-4-tang-4-2-x12-m-hem-6-m--18588139.html,alonhadat,4,6500000000,50,2026-06-07,,18588139,,
Bàn Nhà Lê Văn Quới Gò Xoài 68m2 4Tầng NT Cao Cấp Chỉ 7.35 Tỷ Tl,"7,35 tỷ",64 m²,"Đường Gò Xoài, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-canh-mt-go-xoai-64m2-4-tang-nt-cao-cap-chi-7-7-ty-tl-16584394.html,alonhadat,4,7350000000,64,2026-06-07,,16584394,,
BÁN NHÀ MẶT TIỀN KHU VIP TÊN LỬA ( DT 90m2 - 5 tầng ) MẶT TIỀN SẦM UẤT- Dòng tiền 60 triệu,"12,6 tỷ",90 m²,"Đường Trần Văn Giàu, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-mat-tien-khu-vip-ten-lua-dt-90m2-5-tang-mat-tien-sam-uat-dong-tien-60-trieu-18756699.html,alonhadat,15,12600000000,90,2026-06-07,,18756699,,
"Nhà đẹp An Lạc, khu Sinco 4PN,DT 60 M2, Nhỉnh 8 Tỏi","8,5 tỷ",60 m²,"Đường Kinh Dương Vương, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/nha-dep-an-lac-khu-sinco-4pn-dt-60-m2-nhinh-8-toi-18758580.html,alonhadat,4,8500000000,60,2026-06-07,,18758580,,
GIÁP TÊN LỬA CHƯA QUA QUỐC LỘ - HẺM NHỰA XE TẢI 8M - TỈNH LỘ 10 -DT: 4*16M – 7 TỶ 690,"7,69 tỷ",64 m²,"Tỉnh lộ 10, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,Nhà ở,ban,https://alonhadat.com.vn/giap-ten-lua-chua-qua-quoc-lo-hem-nhua-xe-tai-8m-tinh-lo-10-dt-4-16m-7-ty-18440956.html,alonhadat,5,7690000000,64,2026-06-07,,18440956,,
Mặt Tiền Khu Tên Lửa ( 6 * 16.5 ) 4 Lầu Thang Máy 13.8 Tỷ,"13,8 tỷ",99 m²,"Đường Tên Lửa, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/mat-tien-khu-ten-lua-6-16-5-4-lau-thang-may-13-8-ty-18757658.html,alonhadat,5,13800000000,99,2026-06-07,,18757658,,
"Nhà Hẻm Xe Hơi 1 sẹc gần Mặt Tiền Khu Lê Văn Quới, 80m2 ( 4 x 20 ) 5 Tầng 5PN 6WC","6,8 tỷ",80 m²,"Đường Mã Lò, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,Nhà ở,ban,https://alonhadat.com.vn/nha-hem-xe-hoi-1-sec-gan-mat-tien-khu-le-van-quoi-80m2-4-x-20-5-tang-5pn-5wc-18757126.html,alonhadat,5,6800000000,80,2026-06-07,,18757126,,
BÁN NHÀ KDC TÊN LỬA CẬP KINH DƯƠNG VƯƠNG HXH 8M DTSD 120M2 CHỈ HƠN 5TỶ,"5,5 tỷ",60 m²,"Đường Tên Lửa, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-kdc-ten-lua-cap-kinh-duong-vuong-hxh-8m-dtsd-120m2-chi-hon-5ty-18757383.html,alonhadat,4,5500000000,60,2026-06-07,,18757383,,
"4x11, nhà có 2 lầu mới đường số 3, giáp Thạch LAM","4,6 tỷ",44 m²,"Đường Số 3, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,Nhà ở,ban,https://alonhadat.com.vn/4x11-nha-co-2-lau-moi-duong-so-3-giap-thach-lam-18614772.html,alonhadat,3,4600000000,44,2026-06-07,,18614772,,
"NHÀ BÁN MT KINH DOANH, ĐƯỜNG LÊ ĐÌNH CẨN, 4 X 20M, CẤP 4, GIÁ 8.1 TỶ","8,1 tỷ",80 m²,"Tỉnh lộ 10, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,Nhà ở,ban,https://alonhadat.com.vn/nha-ban-mt-kinh-doanh-duong-le-dinh-can-4-x-20m-cap-4-gia-8-1-ty-18619397.html,alonhadat,1,8100000000,80,2026-06-07,,18619397,,
LÔ GỐC 2 MẶT TIỀN KINH DOANH KHÔNG LỘ GIỚI NGAY TÊN LỬA 60M2 4 TẦNG DÒNG TIỀN 20TR,"7,98 tỷ",60 m²,"Đường Số 12, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc A,Nhà ở,ban,https://alonhadat.com.vn/lo-goc-2-mat-tien-kinh-doanh-khong-lo-gioi-ngay-ten-lua-60m2-4-tang-dong-tien-20tr-18090693.html,alonhadat,4,7980000000,60,2026-06-07,,18090693,,
"NHÀ MẶT TIỀN ĐƯỜNG 20M KINH DOANH CỰC VIP KDC NAM HÙNG VƯƠNG,VÕ VĂN KIỆT 4 TẦNG,80M2,","12,4 tỷ",80 m²,"Đường Số 2D, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/nha-mat-tien-duong-20m-kinh-doanh-cuc-vip-kdc-nam-hung-vuong-vo-van-kiet-4-tang-80m2--18167767.html,alonhadat,4,12400000000,80,2026-06-07,,18167767,,
"Nhà MẶT TIỀN KINH DOANH KDC NAM HÙNG VƯƠNG,VÕ VĂN KIỆT 3 TẦNG,80M2(4×20)GẦN TÊN LỬA,","8,2 tỷ",80 m²,"Đường Số 6, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/nha-mat-tien-kinh-doanh-kdc-nam-hung-vuong-vo-van-kiet-3-tang-80m2-4-20-gan-ten-lua--18170239.html,alonhadat,4,8199999999.999999,80,2026-06-07,,18170239,,
"Bán nhà MT 4 tầng, đường số 2 sát khu dân cư Tên Lửa Bình Tân giá 9 tỷ",9 tỷ,120 m²,"Đường Số 2, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo A,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-mt-4-tang-duong-so-2-sat-khu-dan-cu-ten-lua-binh-tan-gia-9-ty-18707179.html,alonhadat,13,9000000000,120,2026-06-07,,18707179,,
BÁN NHÀ ĐẸP CẠNH LÊ TRỌNG TẤ.N - NGÃ TƯ GÒ MÂ.Y - ĐƯỜNG XE TẢI - ( 4X20M ),"4,5 tỷ",80 m²,"Đường Hồ Văn Long, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Tân,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-dep-canh-le-trong-ta-n-nga-tu-go-ma-y-duong-xe-tai-4x20m--18759029.html,alonhadat,3,4500000000,80,2026-06-07,,18759029,,
Giáp Liên Khu 5-6 - 5 Tầng – Đường Số 6 -BHHB - Bình Tân – Dt: 4*22.5m - 7 Tỷ 7,"7,7 tỷ",90 m²,"Đường Số 6, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa B,Nhà ở,ban,https://alonhadat.com.vn/giap-lien-khu-5-6-5-tang-duong-so-6-bhhb-binh-tan-dt-4-22-5m-7-ty-7-18752490.html,alonhadat,4,7700000000,90,2026-06-07,,18752490,,
NHÀ ĐÚC 4 TẦNG - HẺM NHỰA 5M - DIỆN TÍCH 4 X 14 MÉT- BÌNH HƯNG HÒA - BÌNH TÂN,7 tỷ,56 m²,"Đường 26 tháng 3, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa,Nhà ở,ban,https://alonhadat.com.vn/nha-duc-4-tang-hem-nhua-5m-dien-tich-4-x-14-met-binh-hung-hoa-binh-tan-18736456.html,alonhadat,4,7000000000,56,2026-06-07,,18736456,,
"NHÀ ĐẸP HƯƠNG LỘ 2, 4X20 80M2, HẺM XE TẢI",7 tỷ,80 m²,"Đường Hương lộ 2, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,Nhà ở,ban,https://alonhadat.com.vn/nha-dep-huong-lo-2-4x20-80m2-hem-xe-tai-18731736.html,alonhadat,4,7000000000,80,2026-06-07,,18731736,,
NHÀ 3 TẦNG NGAY PHAN ANH - GIÁP TÂN PHÚ - 130M2 - NGANG 6 NỞ HẬU 9- BÌNH TÂN,10 tỷ,130 m²,"Đường Phan Anh, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,Nhà ở,ban,https://alonhadat.com.vn/nha-3-tang-ngay-phan-anh-giap-tan-phu-130m2-ngang-6-no-hau-9-binh-tan-18741801.html,alonhadat,4,10000000000,130,2026-06-07,,18741801,,
TỈNH LỘ 10 - BÌNH TÂN - 70M2 - 4X22M - 6.X TỶ - DÒNG TIỀN 13.5 TRIỆU/THÁNG,"6,65 tỷ",70 m²,"Tỉnh lộ 10, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,Nhà ở,ban,https://alonhadat.com.vn/tinh-lo-10-binh-tan-70m2-4x22m-6-x-ty-dong-tien-13-5-trieu-thang-18758534.html,alonhadat,4,6650000000,70,2026-06-07,,18758534,,
♨️ - NGAY VÒNG XOAY AN LẠC BÌNH TÂN - 3 TÂNG BTCT - 86M2 - NGANG 5M NỞ HẬU - 4.65 TỶ.,"4,65 tỷ",86 m²,"Đường Lê Tấn Bê, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường An Lạc,Nhà ở,ban,https://alonhadat.com.vn/-ngay-vong-xoay-an-lac-binh-tan-3-tang-btct-86m2-ngang-5m-no-hau-4-65-ty--18756387.html,alonhadat,5,4650000000,86,2026-06-07,,18756387,,
TỈNH LỘ 10 - BÌNH TÂN - 88M2 - 5X20M - 8.X TỶ - HẺM 12M KINH DOANH,"8,75 tỷ",100 m²,"Tỉnh lộ 10, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,Nhà ở,ban,https://alonhadat.com.vn/tinh-lo-10-binh-tan-88m2-5x20m-8-x-ty-hem-12m-kinh-doanh-18758440.html,alonhadat,2,8750000000,100,2026-06-07,,18758440,,
"🔥HXH5m Bến Lội -Bình Trị Đông A, Q Bình Tân Dt 4x14m giá 3️⃣ty8","3,8 tỷ",56 m²,"Đường Tây Lân, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông A,Nhà ở,ban,https://alonhadat.com.vn/-hxh5m-ben-loi-binh-tri-dong-a-q-binh-tan-dt-4x14m-gia-3-ty8-18324271.html,alonhadat,2,3800000000,56,2026-06-07,,18324271,,
"🏡 NHÀ ĐẸP GẦN TÊN LỬA –Tỉnh Lộ 10, Bình Tân Dt 4x12m giá 3️⃣ty9","3,9 tỷ",48 m²,"Tỉnh lộ 10, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,Nhà ở,ban,https://alonhadat.com.vn/-nha-dep-gan-ten-lua-tinh-lo-10-binh-tan-dt-4x12m-gia-3-ty9-18264471.html,alonhadat,2,3900000000,48,2026-06-07,,18264471,,
"BÁN NHÀ GIÁ RẺ ĐƯỜNG CÂY CÁM–MỚI 3 TẦNG - HẺM XE TẢI – DT 88M² – GIÁ 5,4 TỶ TL","5,4 tỷ",88 m²,"Đường Cây Cám, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa B,Nhà ở,ban,https://alonhadat.com.vn/ban-nha-gia-re-duong-cay-cam-moi-3-tang-hem-xe-tai-dt-88m-gia-5-4-ty-tl-18757214.html,alonhadat,4,5400000000,88,2026-06-07,,18757214,,
"GÓC 2 MẶT ĐƯỜNG – HẺM XE HƠI 574 KINH DƯƠNG VƯƠNG – 7.5 x 10M, 5.9 TỶ.","5,9 tỷ",73 m²,"Đường Kinh Dương Vương, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,Đất,ban,https://alonhadat.com.vn/goc-2-mat-duong-hem-xe-hoi-574-kinh-duong-vuong-7-5-x-10m-5-9-ty--18659611.html,alonhadat,2,5900000000,73,2026-06-07,,18659611,,
"Nhà mới 100% hương lộ 2 giá 7,85tỷ 3tầng 80m2","7,85 tỷ",80 m²,"Đường Hương lộ 2, Phường Bình Trị Đông, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông,Đất,ban,https://alonhadat.com.vn/nha-moi-100-huong-lo-2-gia-7-85ty-3tang-80m2-18664288.html,alonhadat,4,7850000000,80,2026-06-07,,18664288,,
"🔥Bán nhà Lê Văn Quới gần ngã tư 4 xã , ngang bề thế","7,5 tỷ",103 m²,"Đường Lê Văn Quới, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa,Đất,ban,https://alonhadat.com.vn/-ban-nha-le-van-quoi-gan-nga-tu-4-xa-ngang-be-the-18752809.html,alonhadat,10,7500000000,103,2026-06-07,,18752809,,
Bán 5×20 đất tặng nhà cấp 4 khu tân tạo kế tên lửa,"5,5 tỷ",100 m²,"Đường Số 6, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo A,Đất,ban,https://alonhadat.com.vn/nha-moi-2-tang-53m2-hem-8m-duong-tinh-lo-10-18728825.html,alonhadat,2,5500000000,100,2026-06-07,,18728825,,
MẶT TIỀN KHU CHỢ GÒ XOÀI Q BÌNH TÂN 4X22 86M² TIỆN XÂY MỚI GẤP BÁN GIÁ QUANH 5TỎI,"5,45 tỷ",86 m²,"Đường Gò Xoài, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa A,Đất,ban,https://alonhadat.com.vn/mat-tien-khu-cho-go-xoai-q-binh-tan-4x22-86m-tien-xay-moi-gap-ban-gia-quanh-5toi-18756011.html,alonhadat,4,5450000000,86,2026-06-07,,18756011,,
MẶT TIỀN TÂN PHÚ - 5 TẦNG - NGANG LỚN 5M - DT (120m2 )- ĐANG KINH DOANH SPA - SÁT AEON MA,16 tỷ,120 m²,"Đường Lê Trọng Tấn, Phường Bình Tân, Hồ Chí Minh",Quận Bình Tân,Phường Bình Tân,Đất,ban,https://alonhadat.com.vn/mat-tien-tan-phu-5-tang-ngang-lon-5m-dt-120m2-dang-kinh-doanh-spa-sat-aeon-ma-18755324.html,alonhadat,7,16000000000,120,2026-06-07,,18755324,,
TỈNH LỘ 10 - BÌNH TÂN - 86M2 - 4X21.5M - 7.X TỶ - ĐƯỜNG 8M THÔNG,"7,6 tỷ",86 m²,"Tỉnh lộ 10, Phường An Lạc, Hồ Chí Minh",Quận Bình Tân,Phường Bình Trị Đông B,Đất,ban,https://alonhadat.com.vn/tinh-lo-10-binh-tan-86m2-4x21-5m-7-x-ty-duong-8m-thong-18758472.html,alonhadat,2,7600000000,86,2026-06-07,,18758472,,
"🔥 BÁN ĐẤT TẶNG NHÀ – KHU DÂN CƯ TÊN LỬA, BÌNH TÂN 🔥","7,95 tỷ",64 m²,"Đường Số 48, Phường Tân Tạo, Hồ Chí Minh",Quận Bình Tân,Phường Tân Tạo,Đất,ban,https://alonhadat.com.vn/-ban-dat-tang-nha-khu-dan-cu-ten-lua-binh-tan--18757351.html,alonhadat,3,7950000000,64,2026-06-07,,18757351,,
"📢 🔥BÁN ĐẤT TẶNG NHÀ 50M² - 4 X12,5M. GIÁ 4,2 TỶ. NGAY QL1A - BÌNH HƯNG HÒA, BÌNH TÂN","4,2 tỷ",50 m²,"Đường Số 6, Phường Bình Hưng Hòa, Hồ Chí Minh",Quận Bình Tân,Phường Bình Hưng Hòa,Đất nền,ban,https://alonhadat.com.vn/-ban-dat-tang-nha-50m-4-x12-5m-gia-4-2-ty-ngay-ql1a-binh-hung-hoa-binh-tan-18695880.html,alonhadat,2,4200000000,50,2026-06-07,,18695880,,
"Bán biệt thự Lê Đức Thọ , 10x21m , hẻm 10m","21,79 tỷ",210 m²,"Đường Lê Đức Thọ, Phường Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 17,Biệt thự,ban,https://alonhadat.com.vn/ban-biet-thu-le-duc-tho-10x21m-hem-10m-hon-20-ty-18435385.html,alonhadat,5,21790000000,210,2026-06-07,,18435385,,
"Biệt thự 2 mặt tiền đường Số 8, khu dân cư Cityland, 15x20m, hầm 4 tầng TM, giá 75 tỷ",75 tỷ,300 m²,"Đường Số 8, Phường An Nhơn, Hồ Chí Minh",Quận Gò Vấp,Phường 5,Biệt thự,ban,https://alonhadat.com.vn/biet-thu-2-mat-tien-duong-so-8-khu-dan-cu-cityland-15x20m-ham-4-tang-tm-gia-80-ty-16872708.html,alonhadat,5,75000000000,300,2026-06-07,,16872708,,
"Nhanh tay biệt thự Nguyễn Oanh P17 gv, 12.5x18m cn 215m2 giá chỉ 19 tỷ Hàng hiếm có 102",19 tỷ,215 m²,"Đường Nguyễn Oanh, Phường Gò Vấp, Hồ Chí Minh",Quận Gò Vấp,Phường 17,Biệt thự,ban,https://alonhadat.com.vn/khuon-dat-dep-xay-biet-thu-nguyen-oanh-p17-gv-12-5x18m-cn-215m2-gia-chi-24-ty-tl-16380933.html,alonhadat,5,19000000000,215,2026-06-07,,16380933,,
"Bán nhà HXH Đường Số 59, An Hội Tây, khu DreamHome sầm uất 151m nhỉnh 9 tỷ","9,5 tỷ",151 m²,"Đường Số 59, Phường An Hội Tây, Hồ Chí Minh",Quận Gò Vấp,Phường 14,Căn hộ chung cư,ban,https://alonhadat.com.vn/ban-nha-hxh-duong-so-59-an-hoi-tay-khu-dreamhome-sam-uat-151m-nhinh-9-ty-18750127.html,alonhadat,3,9500000000,151,2026-06-07,,18750127,,
"BÁN NHÀ 4x16M KHU ĐỒNG BỘ CAO TẦNG VỊ TRÍ VÍP, NGAY CHUNG CƯ DREAM HOME, P14, GÒ VẤP","7,95 tỷ",63 m²,"Đường Số 59, Phường An Hội Tây, Hồ Chí Minh",Quận Gò Vấp,Phường 14,Căn hộ chung cư,ban,https://alonhadat.com.vn/ban-nha-4x16m-khu-dong-bo-cao-tang-vi-tri-vip-ngay-chung-cu-dream-home-p14-go-vap-18410582.html,alonhadat,7,7950000000,63,2026-06-07,,18410582,,
"Bán căn hộ dịch vụ Thống Nhất, P.16, Gò Vấp, 31 phòng có thang máy","36,5 tỷ",219 m²,"Đường Thống Nhất, Phường An Hội Đông, Hồ Chí Minh",Quận Gò Vấp,Phường 16,Căn hộ chung cư,ban,https://alonhadat.com.vn/ban-can-ho-dich-vu-thong-nhat-p-16-go-vap-31-phong-co-thang-may-18757456.html,alonhadat,31,36500000000,219,2026-06-07,,18757456,,
"Bán nhà HXH 6m Dương Quảng Hàm,p5,Gò Vấp 4x27m cấp 4 giá 10.8 tỷ","10,8 tỷ",108 m²,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Quận Gò Vấp,Phường An Nhơn,Căn hộ chung cư,ban,https://alonhadat.com.vn/ban-nha-hxh-6m-duong-quang-ham-p5-go-vap-4x27m-cap-4-gia-10-8-ty-18262391.html,alonhadat,3,10800000000,108,2026-06-07,,18262391,,
"Bán Nhà 4 Tầng, 4 x 16m, Đường Số 59, Dòng Tiền 40tr/ Tháng, 7.x Tỷ","7,85 tỷ",64 m²,"Đường Số 59, Phường An Hội Tây, Hồ Chí Minh",Quận Gò Vấp,Phường An Hội Tây,Căn hộ chung cư,ban,https://alonhadat.com.vn/ban-nha-4-tang-4-x-16m-duong-so-59-dong-tien-40tr-thang-7-x-ty-18757641.html,alonhadat,8,7850000000,64,2026-06-07,,18757641,,
HXH Lê văn thọ 4x14m 1T2L. giá có 6.8 tỷ,"6,8 tỷ",56 m²,"Đường Lê Văn Thọ, Phường An Hội Đông, Hồ Chí Minh",Quận Gò Vấp,Phường An Hội Đông,Căn hộ chung cư,ban,https://alonhadat.com.vn/hxh-le-van-tho-4x14m-1t2l-gia-co-6-8-ty-18757158.html,alonhadat,4,6800000000,56,2026-06-07,,18757158,,
CHDV Gò Vấp- 9x30 m2 cực hiếm- 7 tầng+ thang máy- 200tr/th- 55 Tỷ TL,55 tỷ,330 m²,"Đường Nguyễn Du, Phường Hạnh Thông, Hồ Chí Minh",Quận Gò Vấp,Phường 7,Căn hộ chung cư,ban,https://alonhadat.com.vn/ban-chdv-mat-tien-94-nguyen-du-go-vap-200tr-thang-55-ty-18709924.html,alonhadat,26,55000000000,330,2026-06-07,,18709924,,
GÓC 2 MẶT TIỀN - 120M2 - NGANG 7.8M - NGAY BỜ KÊNH THAM LƯƠNG - GIÁ 11.X TỶ,"11,9 tỷ",120 m²,"Đường Lê Đức Thọ, Phường An Hội Tây, Hồ Chí Minh",Quận Gò Vấp,Phường An Hội Tây,Nhà trọ,ban,https://alonhadat.com.vn/goc-2-mat-tien-120m2-ngang-7-8m-ngay-bo-kenh-tham-luong-gia-11-x-ty-18441111.html,alonhadat,4,11900000000,120,2026-06-07,,18441111,,
"Cc Bán nhà mới Mặt tiền KD Lê Quang Định, P1, Gò Vấp, DT 4x15m, 4 tầng, giá 16,8 Tỷ","17,5 tỷ",57 m²,"Đường Lê Quang Định, Phường Hạnh Thông, Hồ Chí Minh",Quận Gò Vấp,Phường 1,Nhà ở,ban,https://alonhadat.com.vn/chinh-chu-ban-nha-moi-mat-tien-kd-le-quang-dinh-p1-go-vap-dt-4x15m-4-tang-gia-17-5-ty-18266005.html,alonhadat,4,17500000000,57,2026-06-07,,18266005,,
🔥 🔥8m MT HXH Phan Huy Ích - Giá siêu tốt - 5 lầu xây mới Full nội thất - Ngang gần 6m,"7,19 tỷ",80 m²,"Đường Phan Huy Ích, Phường An Hội Tây, Hồ Chí Minh",Quận Gò Vấp,Phường An Hội Tây,Nhà ở,ban,https://alonhadat.com.vn/-cach-mt-phan-huy-ich-30m-gia-hap-dan-5-lau-xay-moi-full-noi-that-ngang-gan-6m-18743876.html,alonhadat,6,7190000000,80,2026-06-07,,18743876,,
"Gảm 8 Tỷ Bán Gấp Nhà 4 Lầu mặt tiền đường 40m DƯƠNG QUẢNG HÀM, Gò Vấp, 7.2x22m, Chỉ 28 Tỷ","27,9 tỷ",158 m²,"Đường Dương Quảng Hàm, Phường An Nhơn, Hồ Chí Minh",Quận Gò Vấp,Phường 6,Nhà ở,ban,https://alonhadat.com.vn/gam-8-ty-ban-gap-nha-4-lau-mat-tien-duong-40m-duong-quang-ham-go-vap-7-2x22m-chi-28-ty-18755794.html,alonhadat,6,27900000000,158,2026-06-07,,18755794,,
